Takt/Zug|Zugnummer|Zugname|Zugtyp|Aktiv|Gruppenbearbeitung|Besteller|Betreiber|Traktionist|Klasse|Zugcharakteristik|Start (Kürzel)|Start|Ziel (Kürzel)|Ziel|Abfahrt|Plan-Ankunft|Real-Ankunft|Von Zug|Auf Zug|Baubetriebsstatus|Statusbezeichnung|VT|Gültig von|Gültig bis|Berechnet|Simulation|Gefiltert|Fehler
\PNV-D\N64 Hanau Südseite - Groß-Umstadt-Wiebelsbach\rück\RB Diesel 1706415|1706415|1706415|R|aktiv|N||||NRz|RB - diesel/RB Diesel|FBA|Babenhausen|FH  S|Hanau Südseite|14:01:31|14:22:00|14:22:00||RB Diesel 1706416|Verkehrt|abgestimmt und konfliktfrei|Tgl.|1900-01-01|2099-12-31||||
\PNV-D\N64 Hanau Südseite - Groß-Umstadt-Wiebelsbach\rück\RB Diesel 1706417|1706417|1706417|R|aktiv|N||||NRz|RB - diesel/RB Diesel|FBA|Babenhausen|FH  S|Hanau Südseite|15:01:31|15:22:00|15:22:00||RB Diesel 1706418|Verkehrt|abgestimmt und konfliktfrei|Tgl.|1900-01-01|2099-12-31||||
\PNV-D\N64 Hanau Südseite - Groß-Umstadt-Wiebelsbach\rück\RB Diesel 1706419|1706419|1706419|R|aktiv|N||||NRz|RB - diesel/RB Diesel|FBA|Babenhausen|FH  S|Hanau Südseite|16:01:31|16:22:00|16:22:00||RB Diesel 1706420|Verkehrt|abgestimmt und konfliktfrei|Tgl.|1900-01-01|2099-12-31||||
\PNV-D\N64 Hanau Südseite - Groß-Umstadt-Wiebelsbach\rück\RB Diesel 1706421|1706421|1706421|R|aktiv|N||||NRz|RB - diesel/RB Diesel|FBA|Babenhausen|FH  S|Hanau Südseite|17:01:31|17:22:00|17:22:00||RB Diesel 1706422|Verkehrt|abgestimmt und konfliktfrei|Tgl.|1900-01-01|2099-12-31||||
\PNV-D\N64 Hanau Südseite - Groß-Umstadt-Wiebelsbach\rück\RB Diesel 1706423|1706423|1706423|R|aktiv|N||||NRz|RB - diesel/RB Diesel|FBA|Babenhausen|FH  S|Hanau Südseite|18:01:31|18:22:00|18:22:00||RB Diesel 1706424|Verkehrt|abgestimmt und konfliktfrei|Tgl.|1900-01-01|2099-12-31||||
\PNV-D\N64 Hanau Südseite - Groß-Umstadt-Wiebelsbach\rück\RB Diesel 1706425|1706425|1706425|R|aktiv|N||||NRz|RB - diesel/RB Diesel|FBA|Babenhausen|FH  S|Hanau Südseite|19:01:31|19:22:00|19:22:00||RB Diesel 1706426|Verkehrt|abgestimmt und konfliktfrei|Tgl.|1900-01-01|2099-12-31||||
\PNV-D\N64 Hanau Südseite - Groß-Umstadt-Wiebelsbach\rück\RB Diesel 1706427|1706427|1706427|R|aktiv|N||||NRz|RB - diesel/RB Diesel|FBA|Babenhausen|FH  S|Hanau Südseite|20:01:31|20:22:00|20:22:00||RB Diesel 1706428|Verkehrt|abgestimmt und konfliktfrei|Tgl.|1900-01-01|2099-12-31||||
\PNV-D\N64 Hanau Südseite - Groß-Umstadt-Wiebelsbach\rück\RB Diesel 1706429|1706429|1706429|R|aktiv|N||||NRz|RB - diesel/RB Diesel|FBA|Babenhausen|FH  S|Hanau Südseite|21:01:31|21:22:00|21:22:00||RB Diesel 1706430|Verkehrt|abgestimmt und konfliktfrei|Tgl.|1900-01-01|2099-12-31||||
\PNV-D\N64 Hanau Südseite - Groß-Umstadt-Wiebelsbach\rück\RB Diesel 1706431|1706431|1706431|R|aktiv|N||||NRz|RB - diesel/RB Diesel|FBA|Babenhausen|FH  S|Hanau Südseite|22:01:31|22:22:00|22:22:00|||Verkehrt|abgestimmt und konfliktfrei|Tgl.|1900-01-01|2099-12-31||||
\PNV-D\N67 Frankfurt (Main) Hbf - Erbach (Odenw)|||||N|||||||||||||||||||||||
\PNV-D\N67 Frankfurt (Main) Hbf - Erbach (Odenw)\hin|||||N|||||||||||||||||||||||
\PNV-D\N67 Frankfurt (Main) Hbf - Erbach (Odenw)\hin\RB Diesel 1706700|1706700|1706700||aktiv|N||||NRz|RB - diesel/RB Diesel|FF|Frankfurt(M) Hbf|FNISA|Neu-Isenburg ARZ|05:45:00|05:50:27|05:50:27|||Verkehrt|abgestimmt und konfliktfrei|Tgl.|1900-01-01|2099-12-31||||
\PNV-D\N67 Frankfurt (Main) Hbf - Erbach (Odenw)\hin\RB Diesel 1706702|1706702|1706702|R|aktiv|N||||NRz|RB - diesel/RB Diesel|FF|Frankfurt(M) Hbf|FNISA|Neu-Isenburg ARZ|07:45:00|07:50:27|07:50:27|||Verkehrt|abgestimmt und konfliktfrei|Tgl.|1900-01-01|2099-12-31||||
\PNV-D\N67 Frankfurt (Main) Hbf - Erbach (Odenw)\hin\RB Diesel 1706704|1706704|1706704|R|aktiv|N||||NRz|RB - diesel/RB Diesel|FF|Frankfurt(M) Hbf|FNISA|Neu-Isenburg ARZ|09:45:00|09:50:27|09:50:27|||Verkehrt|abgestimmt und konfliktfrei|Tgl.|1900-01-01|2099-12-31||||
\PNV-D\N67 Frankfurt (Main) Hbf - Erbach (Odenw)\hin\RB Diesel 1706706|1706706|1706706|R|aktiv|N||||NRz|RB - diesel/RB Diesel|FF|Frankfurt(M) Hbf|FNISA|Neu-Isenburg ARZ|11:45:00|11:50:27|11:50:27|||Verkehrt|abgestimmt und konfliktfrei|Tgl.|1900-01-01|2099-12-31||||
\PNV-D\N67 Frankfurt (Main) Hbf - Erbach (Odenw)\hin\RB Diesel 1706708|1706708|1706708|R|aktiv|N||||NRz|RB - diesel/RB Diesel|FF|Frankfurt(M) Hbf|FNISA|Neu-Isenburg ARZ|13:45:00|13:50:27|13:50:27|||Verkehrt|abgestimmt und konfliktfrei|Tgl.|1900-01-01|2099-12-31||||
\PNV-D\N67 Frankfurt (Main) Hbf - Erbach (Odenw)\hin\RB Diesel 1706710|1706710|1706710|R|aktiv|N||||NRz|RB - diesel/RB Diesel|FF|Frankfurt(M) Hbf|FNISA|Neu-Isenburg ARZ|15:45:00|15:50:27|15:50:27|||Verkehrt|abgestimmt und konfliktfrei|Tgl.|1900-01-01|2099-12-31||||
\PNV-D\N67 Frankfurt (Main) Hbf - Erbach (Odenw)\hin\RB Diesel 1706712|1706712|1706712|R|aktiv|N||||NRz|RB - diesel/RB Diesel|FF|Frankfurt(M) Hbf|FNISA|Neu-Isenburg ARZ|17:45:00|17:50:27|17:50:27|||Verkehrt|abgestimmt und konfliktfrei|Tgl.|1900-01-01|2099-12-31||||
\PNV-D\N67 Frankfurt (Main) Hbf - Erbach (Odenw)\hin\RB Diesel 1706714|1706714|1706714|R|aktiv|N||||NRz|RB - diesel/RB Diesel|FF|Frankfurt(M) Hbf|FNISA|Neu-Isenburg ARZ|19:45:00|19:50:27|19:50:27|||Verkehrt|abgestimmt und konfliktfrei|Tgl.|1900-01-01|2099-12-31||||
\PNV-D\N67 Frankfurt (Main) Hbf - Erbach (Odenw)\hin\RB Diesel 1706716|1706716|1706716|R|aktiv|N||||NRz|RB - diesel/RB Diesel|FF|Frankfurt(M) Hbf|FNISA|Neu-Isenburg ARZ|21:45:00|21:50:27|21:50:27|||Verkehrt|abgestimmt und konfliktfrei|Tgl.|1900-01-01|2099-12-31||||
\PNV-D\N67 Frankfurt (Main) Hbf - Erbach (Odenw)\hin\RB Diesel 1706718|1706718|1706718|R|aktiv|N||||NRz|RB - diesel/RB Diesel|FF|Frankfurt(M) Hbf|FNISA|Neu-Isenburg ARZ|23:45:00|23:50:27|23:50:27|||Verkehrt|abgestimmt und konfliktfrei|Tgl.|1900-01-01|2099-12-31||||
\PNV-D\N67 Frankfurt (Main) Hbf - Erbach (Odenw)\rück|||||N|||||||||||||||||||||||
\PNV-D\N67 Frankfurt (Main) Hbf - Erbach (Odenw)\rück\RB Diesel 1706701|1706701|1706701||aktiv|N||||NRz|RB - diesel/RB Diesel|FNISA|Neu-Isenburg ARZ|FF|Frankfurt(M) Hbf|06:08:24|06:15:01|06:15:21|||Verkehrt|abgestimmt und konfliktfrei|Tgl.|1900-01-01|2099-12-31||||
\PNV-D\N67 Frankfurt (Main) Hbf - Erbach (Odenw)\rück\RB Diesel 1706703|1706703|1706703|R|aktiv|N||||NRz|RB - diesel/RB Diesel|FNISA|Neu-Isenburg ARZ|FF|Frankfurt(M) Hbf|08:08:24|08:15:01|08:15:21|||Verkehrt|abgestimmt und konfliktfrei|Tgl.|1900-01-01|2099-12-31||||
\PNV-D\N67 Frankfurt (Main) Hbf - Erbach (Odenw)\rück\RB Diesel 1706705|1706705|1706705|R|aktiv|N||||NRz|RB - diesel/RB Diesel|FNISA|Neu-Isenburg ARZ|FF|Frankfurt(M) Hbf|10:08:24|10:15:01|10:15:21|||Verkehrt|abgestimmt und konfliktfrei|Tgl.|1900-01-01|2099-12-31||||
\PNV-D\N67 Frankfurt (Main) Hbf - Erbach (Odenw)\rück\RB Diesel 1706707|1706707|1706707|R|aktiv|N||||NRz|RB - diesel/RB Diesel|FNISA|Neu-Isenburg ARZ|FF|Frankfurt(M) Hbf|12:08:24|12:15:01|12:15:21|||Verkehrt|abgestimmt und konfliktfrei|Tgl.|1900-01-01|2099-12-31||||
\PNV-D\N67 Frankfurt (Main) Hbf - Erbach (Odenw)\rück\RB Diesel 1706709|1706709|1706709|R|aktiv|N||||NRz|RB - diesel/RB Diesel|FNISA|Neu-Isenburg ARZ|FF|Frankfurt(M) Hbf|14:08:24|14:15:01|14:15:21|||Verkehrt|abgestimmt und konfliktfrei|Tgl.|1900-01-01|2099-12-31||||
\PNV-D\N67 Frankfurt (Main) Hbf - Erbach (Odenw)\rück\RB Diesel 1706711|1706711|1706711|R|aktiv|N||||NRz|RB - diesel/RB Diesel|FNISA|Neu-Isenburg ARZ|FF|Frankfurt(M) Hbf|16:08:24|16:15:01|16:15:21|||Verkehrt|abgestimmt und konfliktfrei|Tgl.|1900-01-01|2099-12-31||||
\PNV-D\N67 Frankfurt (Main) Hbf - Erbach (Odenw)\rück\RB Diesel 1706713|1706713|1706713|R|aktiv|N||||NRz|RB - diesel/RB Diesel|FNISA|Neu-Isenburg ARZ|FF|Frankfurt(M) Hbf|18:08:24|18:15:01|18:15:21|||Verkehrt|abgestimmt und konfliktfrei|Tgl.|1900-01-01|2099-12-31||||
\PNV-D\N67 Frankfurt (Main) Hbf - Erbach (Odenw)\rück\RB Diesel 1706715|1706715|1706715|R|aktiv|N||||NRz|RB - diesel/RB Diesel|FNISA|Neu-Isenburg ARZ|FF|Frankfurt(M) Hbf|20:08:24|20:15:01|20:15:21|||Verkehrt|abgestimmt und konfliktfrei|Tgl.|1900-01-01|2099-12-31||||
\PNV-D\N67 Frankfurt (Main) Hbf - Erbach (Odenw)\rück\RB Diesel 1706717|1706717|1706717|R|aktiv|N||||NRz|RB - diesel/RB Diesel|FNISA|Neu-Isenburg ARZ|FF|Frankfurt(M) Hbf|22:08:24|22:15:01|22:15:21|||Verkehrt|abgestimmt und konfliktfrei|Tgl.|1900-01-01|2099-12-31||||
\PNV-D\N67 Frankfurt (Main) Hbf - Erbach (Odenw)\rück\RB Diesel 1706719|1706719|1706719|R|aktiv|N||||NRz|RB - diesel/RB Diesel|FNISA|Neu-Isenburg ARZ|FF|Frankfurt(M) Hbf|24:08:24|24:15:01|24:15:21|||Verkehrt|abgestimmt und konfliktfrei|Tgl.|1900-01-01|2099-12-31||||
"\PNV-D\N70 Paderborn Hbf - Ottbergen - Kreiensen, Göttingen | Flügelung: Ottbergen"|||||N|||||||||||||||||||||||
"\PNV-D\N70 Paderborn Hbf - Ottbergen - Kreiensen, Göttingen | Flügelung: Ottbergen\Flügel 1: Paderborn - Ottbergen - Kreiensen"|||||N|||||||||||||||||||||||
"\PNV-D\N70 Paderborn Hbf - Ottbergen - Kreiensen, Göttingen | Flügelung: Ottbergen\Flügel 1: Paderborn - Ottbergen - Kreiensen\hin"|||||N|||||||||||||||||||||||
"\PNV-D\N70 Paderborn Hbf - Ottbergen - Kreiensen, Göttingen | Flügelung: Ottbergen\Flügel 1: Paderborn - Ottbergen - Kreiensen\hin\RB Diesel 1807000"|1807000|1807000|R|aktiv|N||||NRz|RB - diesel/RB Diesel|HNSN|Naensen|HK|Kreiensen|07:09:39|07:18:28|07:18:28|||Verkehrt|abgestimmt und konfliktfrei|Tgl.|1900-01-01|2099-12-31||||
"\PNV-D\N70 Paderborn Hbf - Ottbergen - Kreiensen, Göttingen | Flügelung: Ottbergen\Flügel 1: Paderborn - Ottbergen - Kreiensen\hin\RB Diesel 1807002"|1807002|1807002|R|aktiv|N||||NRz|RB - diesel/RB Diesel|HNSN|Naensen|HK|Kreiensen|08:09:39|08:18:28|08:18:28|||Verkehrt|abgestimmt und konfliktfrei|Tgl.|1900-01-01|2099-12-31||||
"\PNV-D\N70 Paderborn Hbf - Ottbergen - Kreiensen, Göttingen | Flügelung: Ottbergen\Flügel 1: Paderborn - Ottbergen - Kreiensen\hin\RB Diesel 1807004"|1807004|1807004|R|aktiv|N||||NRz|RB - diesel/RB Diesel|HNSN|Naensen|HK|Kreiensen|09:09:39|09:18:28|09:18:28|||Verkehrt|abgestimmt und konfliktfrei|Tgl.|1900-01-01|2099-12-31||||
"\PNV-D\N70 Paderborn Hbf - Ottbergen - Kreiensen, Göttingen | Flügelung: Ottbergen\Flügel 1: Paderborn - Ottbergen - Kreiensen\hin\RB Diesel 1807006"|1807006|1807006|R|aktiv|N||||NRz|RB - diesel/RB Diesel|HNSN|Naensen|HK|Kreiensen|10:09:39|10:18:28|10:18:28|||Verkehrt|abgestimmt und konfliktfrei|Tgl.|1900-01-01|2099-12-31||||
"\PNV-D\N70 Paderborn Hbf - Ottbergen - Kreiensen, Göttingen | Flügelung: Ottbergen\Flügel 1: Paderborn - Ottbergen - Kreiensen\hin\RB Diesel 1807008"|1807008|1807008|R|aktiv|N||||NRz|RB - diesel/RB Diesel|HNSN|Naensen|HK|Kreiensen|11:09:39|11:18:28|11:18:28|||Verkehrt|abgestimmt und konfliktfrei|Tgl.|1900-01-01|2099-12-31||||
"\PNV-D\N70 Paderborn Hbf - Ottbergen - Kreiensen, Göttingen | Flügelung: Ottbergen\Flügel 1: Paderborn - Ottbergen - Kreiensen\hin\RB Diesel 1807010"|1807010|1807010|R|aktiv|N||||NRz|RB - diesel/RB Diesel|HNSN|Naensen|HK|Kreiensen|12:09:39|12:18:28|12:18:28|||Verkehrt|abgestimmt und konfliktfrei|Tgl.|1900-01-01|2099-12-31||||
"\PNV-D\N70 Paderborn Hbf - Ottbergen - Kreiensen, Göttingen | Flügelung: Ottbergen\Flügel 1: Paderborn - Ottbergen - Kreiensen\hin\RB Diesel 1807012"|1807012|1807012|R|aktiv|N||||NRz|RB - diesel/RB Diesel|HNSN|Naensen|HK|Kreiensen|13:09:39|13:18:28|13:18:28|||Verkehrt|abgestimmt und konfliktfrei|Tgl.|1900-01-01|2099-12-31||||
"\PNV-D\N70 Paderborn Hbf - Ottbergen - Kreiensen, Göttingen | Flügelung: Ottbergen\Flügel 1: Paderborn - Ottbergen - Kreiensen\hin\RB Diesel 1807014"|1807014|1807014|R|aktiv|N||||NRz|RB - diesel/RB Diesel|HNSN|Naensen|HK|Kreiensen|14:09:39|14:18:28|14:18:28|||Verkehrt|abgestimmt und konfliktfrei|Tgl.|1900-01-01|2099-12-31||||
"\PNV-D\N70 Paderborn Hbf - Ottbergen - Kreiensen, Göttingen | Flügelung: Ottbergen\Flügel 1: Paderborn - Ottbergen - Kreiensen\hin\RB Diesel 1807016"|1807016|1807016|R|aktiv|N||||NRz|RB - diesel/RB Diesel|HNSN|Naensen|HK|Kreiensen|15:09:39|15:18:28|15:18:28|||Verkehrt|abgestimmt und konfliktfrei|Tgl.|1900-01-01|2099-12-31||||
"\PNV-D\N70 Paderborn Hbf - Ottbergen - Kreiensen, Göttingen | Flügelung: Ottbergen\Flügel 1: Paderborn - Ottbergen - Kreiensen\hin\RB Diesel 1807018"|1807018|1807018|R|aktiv|N||||NRz|RB - diesel/RB Diesel|HNSN|Naensen|HK|Kreiensen|16:09:39|16:18:28|16:18:28|||Verkehrt|abgestimmt und konfliktfrei|Tgl.|1900-01-01|2099-12-31||||
"\PNV-D\N70 Paderborn Hbf - Ottbergen - Kreiensen, Göttingen | Flügelung: Ottbergen\Flügel 1: Paderborn - Ottbergen - Kreiensen\hin\RB Diesel 1807020"|1807020|1807020|R|aktiv|N||||NRz|RB - diesel/RB Diesel|HNSN|Naensen|HK|Kreiensen|17:09:39|17:18:28|17:18:28|||Verkehrt|abgestimmt und konfliktfrei|Tgl.|1900-01-01|2099-12-31||||
"\PNV-D\N70 Paderborn Hbf - Ottbergen - Kreiensen, Göttingen | Flügelung: Ottbergen\Flügel 1: Paderborn - Ottbergen - Kreiensen\hin\RB Diesel 1807022"|1807022|1807022|R|aktiv|N||||NRz|RB - diesel/RB Diesel|HNSN|Naensen|HK|Kreiensen|18:09:39|18:18:28|18:18:28|||Verkehrt|abgestimmt und konfliktfrei|Tgl.|1900-01-01|2099-12-31||||
"\PNV-D\N70 Paderborn Hbf - Ottbergen - Kreiensen, Göttingen | Flügelung: Ottbergen\Flügel 1: Paderborn - Ottbergen - Kreiensen\hin\RB Diesel 1807024"|1807024|1807024|R|aktiv|N||||NRz|RB - diesel/RB Diesel|HNSN|Naensen|HK|Kreiensen|19:09:39|19:18:28|19:18:28|||Verkehrt|abgestimmt und konfliktfrei|Tgl.|1900-01-01|2099-12-31||||
"\PNV-D\N70 Paderborn Hbf - Ottbergen - Kreiensen, Göttingen | Flügelung: Ottbergen\Flügel 1: Paderborn - Ottbergen - Kreiensen\hin\RB Diesel 1807026"|1807026|1807026|R|aktiv|N||||NRz|RB - diesel/RB Diesel|HNSN|Naensen|HK|Kreiensen|20:09:39|20:18:28|20:18:28|||Verkehrt|abgestimmt und konfliktfrei|Tgl.|1900-01-01|2099-12-31||||
"\PNV-D\N70 Paderborn Hbf - Ottbergen - Kreiensen, Göttingen | Flügelung: Ottbergen\Flügel 1: Paderborn - Ottbergen - Kreiensen\hin\RB Diesel 1807028"|1807028|1807028|R|aktiv|N||||NRz|RB - diesel/RB Diesel|HNSN|Naensen|HK|Kreiensen|21:09:39|21:18:28|21:18:28|||Verkehrt|abgestimmt und konfliktfrei|Tgl.|1900-01-01|2099-12-31||||
"\PNV-D\N70 Paderborn Hbf - Ottbergen - Kreiensen, Göttingen | Flügelung: Ottbergen\Flügel 1: Paderborn - Ottbergen - Kreiensen\hin\RB Diesel 1807030"|1807030|1807030|R|aktiv|N||||NRz|RB - diesel/RB Diesel|HNSN|Naensen|HK|Kreiensen|22:09:39|22:18:28|22:18:28|||Verkehrt|abgestimmt und konfliktfrei|Tgl.|1900-01-01|2099-12-31||||
"\PNV-D\N70 Paderborn Hbf - Ottbergen - Kreiensen, Göttingen | Flügelung: Ottbergen\Flügel 1: Paderborn - Ottbergen - Kreiensen\hin\RB Diesel 1807032"|1807032|1807032|R|aktiv|N||||NRz|RB - diesel/RB Diesel|HNSN|Naensen|HK|Kreiensen|23:09:39|23:18:28|23:18:28|||Verkehrt|abgestimmt und konfliktfrei|Tgl.|1900-01-01|2099-12-31||||
"\PNV-D\N70 Paderborn Hbf - Ottbergen - Kreiensen, Göttingen | Flügelung: Ottbergen\Flügel 1: Paderborn - Ottbergen - Kreiensen\hin\RB Diesel 1807034"|1807034|1807034|R|aktiv|N||||NRz|RB - diesel/RB Diesel|HNSN|Naensen|HK|Kreiensen|24:09:39|24:18:28|24:18:28|||Verkehrt|abgestimmt und konfliktfrei|Tgl.|1900-01-01|2099-12-31||||
"\PNV-D\N70 Paderborn Hbf - Ottbergen - Kreiensen, Göttingen | Flügelung: Ottbergen\Flügel 1: Paderborn - Ottbergen - Kreiensen\rück"|||||N|||||||||||||||||||||||
"\PNV-D\N70 Paderborn Hbf - Ottbergen - Kreiensen, Göttingen | Flügelung: Ottbergen\Flügel 1: Paderborn - Ottbergen - Kreiensen\rück\RB Diesel 1807001"|1807001|1807001|R|aktiv|N||||NRz|RB - diesel/RB Diesel|HK|Kreiensen|HNSN|Naensen|05:41:32|05:49:52|05:49:55|||Verkehrt|abgestimmt und konfliktfrei|Tgl.|1900-01-01|2099-12-31||||
"\PNV-D\N70 Paderborn Hbf - Ottbergen - Kreiensen, Göttingen | Flügelung: Ottbergen\Flügel 1: Paderborn - Ottbergen - Kreiensen\rück\RB Diesel 1807003"|1807003|1807003|R|aktiv|N||||NRz|RB - diesel/RB Diesel|HK|Kreiensen|HNSN|Naensen|06:41:32|06:49:52|06:49:55|||Verkehrt|abgestimmt und konfliktfrei|Tgl.|1900-01-01|2099-12-31||||
"\PNV-D\N70 Paderborn Hbf - Ottbergen - Kreiensen, Göttingen | Flügelung: Ottbergen\Flügel 1: Paderborn - Ottbergen - Kreiensen\rück\RB Diesel 1807005"|1807005|1807005|R|aktiv|N||||NRz|RB - diesel/RB Diesel|HK|Kreiensen|HNSN|Naensen|07:41:32|07:49:52|07:49:55|||Verkehrt|abgestimmt und konfliktfrei|Tgl.|1900-01-01|2099-12-31||||
"\PNV-D\N70 Paderborn Hbf - Ottbergen - Kreiensen, Göttingen | Flügelung: Ottbergen\Flügel 1: Paderborn - Ottbergen - Kreiensen\rück\RB Diesel 1807007"|1807007|1807007|R|aktiv|N||||NRz|RB - diesel/RB Diesel|HK|Kreiensen|HNSN|Naensen|08:41:32|08:49:52|08:49:55|||Verkehrt|abgestimmt und konfliktfrei|Tgl.|1900-01-01|2099-12-31||||
"\PNV-D\N70 Paderborn Hbf - Ottbergen - Kreiensen, Göttingen | Flügelung: Ottbergen\Flügel 1: Paderborn - Ottbergen - Kreiensen\rück\RB Diesel 1807009"|1807009|1807009|R|aktiv|N||||NRz|RB - diesel/RB Diesel|HK|Kreiensen|HNSN|Naensen|09:41:32|09:49:52|09:49:55|||Verkehrt|abgestimmt und konfliktfrei|Tgl.|1900-01-01|2099-12-31||||
"\PNV-D\N70 Paderborn Hbf - Ottbergen - Kreiensen, Göttingen | Flügelung: Ottbergen\Flügel 1: Paderborn - Ottbergen - Kreiensen\rück\RB Diesel 1807011"|1807011|1807011|R|aktiv|N||||NRz|RB - diesel/RB Diesel|HK|Kreiensen|HNSN|Naensen|10:41:32|10:49:52|10:49:55|||Verkehrt|abgestimmt und konfliktfrei|Tgl.|1900-01-01|2099-12-31||||
"\PNV-D\N70 Paderborn Hbf - Ottbergen - Kreiensen, Göttingen | Flügelung: Ottbergen\Flügel 1: Paderborn - Ottbergen - Kreiensen\rück\RB Diesel 1807013"|1807013|1807013|R|aktiv|N||||NRz|RB - diesel/RB Diesel|HK|Kreiensen|HNSN|Naensen|11:41:32|11:49:52|11:49:55|||Verkehrt|abgestimmt und konfliktfrei|Tgl.|1900-01-01|2099-12-31||||
"\PNV-D\N70 Paderborn Hbf - Ottbergen - Kreiensen, Göttingen | Flügelung: Ottbergen\Flügel 1: Paderborn - Ottbergen - Kreiensen\rück\RB Diesel 1807015"|1807015|1807015|R|aktiv|N||||NRz|RB - diesel/RB Diesel|HK|Kreiensen|HNSN|Naensen|12:41:32|12:49:52|12:49:55|||Verkehrt|abgestimmt und konfliktfrei|Tgl.|1900-01-01|2099-12-31||||
"\PNV-D\N70 Paderborn Hbf - Ottbergen - Kreiensen, Göttingen | Flügelung: Ottbergen\Flügel 1: Paderborn - Ottbergen - Kreiensen\rück\RB Diesel 1807017"|1807017|1807017|R|aktiv|N||||NRz|RB - diesel/RB Diesel|HK|Kreiensen|HNSN|Naensen|13:41:32|13:49:52|13:49:55|||Verkehrt|abgestimmt und konfliktfrei|Tgl.|1900-01-01|2099-12-31||||
"\PNV-D\N70 Paderborn Hbf - Ottbergen - Kreiensen, Göttingen | Flügelung: Ottbergen\Flügel 1: Paderborn - Ottbergen - Kreiensen\rück\RB Diesel 1807019"|1807019|1807019|R|aktiv|N||||NRz|RB - diesel/RB Diesel|HK|Kreiensen|HNSN|Naensen|14:41:32|14:49:52|14:49:55|||Verkehrt|abgestimmt und konfliktfrei|Tgl.|1900-01-01|2099-12-31||||
"\PNV-D\N70 Paderborn Hbf - Ottbergen - Kreiensen, Göttingen | Flügelung: Ottbergen\Flügel 1: Paderborn - Ottbergen - Kreiensen\rück\RB Diesel 1807021"|1807021|1807021|R|aktiv|N||||NRz|RB - diesel/RB Diesel|HK|Kreiensen|HNSN|Naensen|15:41:32|15:49:52|15:49:55|||Verkehrt|abgestimmt und konfliktfrei|Tgl.|1900-01-01|2099-12-31||||
"\PNV-D\N70 Paderborn Hbf - Ottbergen - Kreiensen, Göttingen | Flügelung: Ottbergen\Flügel 1: Paderborn - Ottbergen - Kreiensen\rück\RB Diesel 1807023"|1807023|1807023|R|aktiv|N||||NRz|RB - diesel/RB Diesel|HK|Kreiensen|HNSN|Naensen|16:41:32|16:49:52|16:49:55|||Verkehrt|abgestimmt und konfliktfrei|Tgl.|1900-01-01|2099-12-31||||
"\PNV-D\N70 Paderborn Hbf - Ottbergen - Kreiensen, Göttingen | Flügelung: Ottbergen\Flügel 1: Paderborn - Ottbergen - Kreiensen\rück\RB Diesel 1807025"|1807025|1807025|R|aktiv|N||||NRz|RB - diesel/RB Diesel|HK|Kreiensen|HNSN|Naensen|17:41:32|17:49:52|17:49:55|||Verkehrt|abgestimmt und konfliktfrei|Tgl.|1900-01-01|2099-12-31||||
"\PNV-D\N70 Paderborn Hbf - Ottbergen - Kreiensen, Göttingen | Flügelung: Ottbergen\Flügel 1: Paderborn - Ottbergen - Kreiensen\rück\RB Diesel 1807027"|1807027|1807027|R|aktiv|N||||NRz|RB - diesel/RB Diesel|HK|Kreiensen|HNSN|Naensen|18:41:32|18:49:52|18:49:55|||Verkehrt|abgestimmt und konfliktfrei|Tgl.|1900-01-01|2099-12-31||||
"\PNV-D\N70 Paderborn Hbf - Ottbergen - Kreiensen, Göttingen | Flügelung: Ottbergen\Flügel 1: Paderborn - Ottbergen - Kreiensen\rück\RB Diesel 1807029"|1807029|1807029|R|aktiv|N||||NRz|RB - diesel/RB Diesel|HK|Kreiensen|HNSN|Naensen|19:41:32|19:49:52|19:49:55|||Verkehrt|abgestimmt und konfliktfrei|Tgl.|1900-01-01|2099-12-31||||
"\PNV-D\N70 Paderborn Hbf - Ottbergen - Kreiensen, Göttingen | Flügelung: Ottbergen\Flügel 1: Paderborn - Ottbergen - Kreiensen\rück\RB Diesel 1807031"|1807031|1807031|R|aktiv|N||||NRz|RB - diesel/RB Diesel|HK|Kreiensen|HNSN|Naensen|20:41:32|20:49:52|20:49:55|||Verkehrt|abgestimmt und konfliktfrei|Tgl.|1900-01-01|2099-12-31||||
"\PNV-D\N70 Paderborn Hbf - Ottbergen - Kreiensen, Göttingen | Flügelung: Ottbergen\Flügel 1: Paderborn - Ottbergen - Kreiensen\rück\RB Diesel 1807033"|1807033|1807033|R|aktiv|N||||NRz|RB - diesel/RB Diesel|HK|Kreiensen|HNSN|Naensen|21:41:32|21:49:52|21:49:55|||Verkehrt|abgestimmt und konfliktfrei|Tgl.|1900-01-01|2099-12-31||||
"\PNV-D\N70 Paderborn Hbf - Ottbergen - Kreiensen, Göttingen | Flügelung: Ottbergen\Flügel 1: Paderborn - Ottbergen - Kreiensen\rück\RB Diesel 1807035"|1807035|1807035|R|aktiv|N||||NRz|RB - diesel/RB Diesel|HK|Kreiensen|HNSN|Naensen|22:41:32|22:49:52|22:49:55|||Verkehrt|abgestimmt und konfliktfrei|Tgl.|1900-01-01|2099-12-31||||
"\PNV-D\N70 Paderborn Hbf - Ottbergen - Kreiensen, Göttingen | Flügelung: Ottbergen\Flügel 2: (Paderborn) - Ottbergen - Göttingen"|||||N|||||||||||||||||||||||
